Id,StarbucksId,Name,BrandName,StoreNumber,PhoneNumber,OwnershipType,Street1,Street2,Street3,City,CountrySubdivisionCode,CountryCode,PostalCode,Longitude,Latitude,TimezoneOffset,TimezoneId,TimezoneOlsonId,FirstSeen,LastSeen
cf4a7117-bc8e-4ad1-9d98-d5e012bbdcc0,9076,Vancouver Mall,Starbucks,344-224,(360) 896-0640,CO,8700 NE Vancouver Mall Drive,,,Vancouver,WA,US,986626750,-122.58,45.66,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
bd40ff6e-bd48-42ed-8fb1-d7229299294b,16986,216 W Manson Hwy,Starbucks,10530-99246,509-682-0715,CO,216 W Manson Hwy,,,Chelan,WA,US,988168687,-120.02,47.84,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
b9f7ab55-42c6-44fa-a6da-d74835bb5d35,12542,North Coast Hwy & 2nd St-Newport,Starbucks,8842-93348,541-265-8610,CO,122 N. Coast Highway,,,Newport,OR,US,973653121,-124.05,44.64,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
045559b6-ead2-4a9c-ba15-d7a6daae4a15,8689,Belltown,Starbucks,3218-874,2069564322,CO,2326 1st Avenue,,Austin - Bell bldg.,Seattle,WA,US,981211617,-122.35,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
0ec7f844-673d-4fa7-9887-d7aaa9558c63,12182,City Center - Bellevue,Starbucks,3208-288,(425) 637-6513,CO,500-108th Avenue NE,Suite 1A1,,Bellevue,WA,US,980045582,-122.20,47.62,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
f4418a2a-f88a-4656-84e6-d85fa2c98a29,7213,2712 Island Ave-La Grande,Starbucks,10401-100738,541-663-0946,CO,2712 Island Ave,101,,La Grande,OR,US,97850,-118.07,45.33,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
5d52b8de-470e-496c-9549-d8c54facce2f,14430,Safeway-Milwaukie #2696,Starbucks,74468-95924,503-303-1071,LS,14840 SE Webster Rd,,,Milwaukie,OR,US,972673249,-122.59,45.42,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d38f4b3c-1e44-4b71-ae3f-d94d275ba2dc,13059,Lake City Way & 120th,Starbucks,3402-78202,206-364-2490,CO,12001 Lake City Way NE,,,Seattle,WA,US,981255331,-122.30,47.72,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
5d11db6c-d25b-4e4d-a077-d94f9cd6f24a,17149,Safeway-Beaverton #1073,Starbucks,79525-97822,,LS,6194 SW Murray Blvd,,,Beaverton,OR,US,970084420,-122.83,45.48,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
7c88eae6-9850-45b7-b1c8-d9ae17319982,1009596,Sunriver Resort,Starbucks,23938-229066,5415934999,LS,57057 Beaver Dr,,,Sunriver,OR,US,97707,-121.44,43.87,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/31/2014 12:00:00 AM,2/3/2017 12:00:00 AM
0f4881d0-afe5-4e90-a486-d9af29ab2836,13081,Safeway-Lacey #543,Starbucks,74270-52119,360-438-0203,LS,4700 Yelm Rd SE,,,Lacey,WA,US,985034986,-122.82,47.00,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
6bea67a9-fce1-4a45-95f0-d9e47d14e7f3,17748,GEG Rotunda A/B,Starbucks,75926-103583,509-624-2397,LS,9000 West Airport Drive,,,Spokane,WA,US,992249437,-117.54,47.63,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
82d735c3-b3a4-4810-8f8c-d9f9a9b8f0b4,10347,Safeway-Medford #525,Starbucks,79553-98722,541-608-3680,LS,1003 Medford Ctr,,,Medford,OR,US,975046769,-122.87,42.33,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
78cf36e1-d24d-4bed-a712-da0f4eb5edae,14721,Highway 512 & South Tacoma Way,Starbucks,3451-88086,253-984-0898,CO,10314 S Tacoma Way,,,Lakewood,WA,US,984994646,-122.48,47.16,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
e2f2a78d-d489-4a7e-99df-da1418438576,16742,Pac-West,Starbucks,450-1004,(503) 525-0954,CO,1211 S.W. 5th Avenue,,Pacwest Center,Portland,OR,US,972041911,-122.68,45.52,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
62bdf517-beb3-47f8-a54f-da220f275a23,9745,Safeway-Anacortes #593,Starbucks,74770-75586,360-293-5393,LS,911 11th St,,,Anacortes,WA,US,982214131,-122.61,48.51,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
c9bd2477-2906-40fa-b3d8-da78b380f861,1012582,Covington Esplanade,Starbucks,26665-244824,253-258-1089,CO,27177 185th Ave. S.E.,101,,Covington,WA,US,98042,-122.10,47.36,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,8/11/2015 12:00:00 AM,2/3/2017 12:00:00 AM
6fe159cb-2af1-4ff1-aee4-da86745e24aa,6451,Target Renton T-2290,Starbucks,76859-111805,425-207-0067,LS,1215 Landing Way,,,Renton,WA,US,980575521,-122.20,47.50,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
899c9467-bc75-4873-ad0c-da8ac0e42f24,1014980,Safeway - Burien #3120,Starbucks,48310-262205,206-439-7212,LS,12725 1st Ave S,,,Burien,WA,US,98168,-122.34,47.49,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,6/7/2016 12:00:00 AM,2/3/2017 12:00:00 AM
67df7476-dc29-4230-8f7e-db60efd6f06f,15088,Bremerton Conference Center,Starbucks,8847-94359,360-373-8105,CO,80 Washington Avenue,,,Bremerton,WA,US,983371878,-122.63,47.56,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
34c0ce06-dd06-457b-b8e5-dbfa15d52a3c,12034,Lund & Cathie / Pt.Orchard,Starbucks,3263-1938,360-874-2360,CO,1960 SE Lund St,,,Port Orchard,WA,US,983665525,-122.63,47.52,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
27766130-0426-4cf5-8972-dc3d501f102f,11036,4th & Diagonal-Seattle,Starbucks,14247-137176,206-381-1553,CO,4115 4th Avenue S,,,Seattle,WA,US,98134,-122.33,47.57,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
413dbe6d-dd7b-4823-9414-dc57049e7c2c,8567,Safeway - Portland #382,Starbucks,79541-101961,503-760-5448,LS,3527 SE 122nd,,,Portland,OR,US,97236,-122.54,45.50,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d745b2da-39de-4c6b-b67a-dc9a94f13f89,1005371,83rd & Mill Plain Blvd - Vancouver,Starbucks,2938-186585,3606960476,CO,8302 E. Mill Plain Blvd,,,Vancouver,WA,US,98664,-122.59,45.62,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
7b2ab113-1ba8-4d1e-ad63-dcc398398fea,9006,Safeway-Woodinville #533,Starbucks,74177-29895,425-788-9150,LS,19150 NE Woodinville-Duvall Rd,,,Woodinville,WA,US,980728595,-122.08,47.76,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
3f6c2c8a-f17b-4494-839a-ddeee2e58f72,11496,Safeway-Hood River #1123,Starbucks,74309-79100,541-386-1841,LS,2249 Cascade Ave,,,Hood River,OR,US,970311001,-121.53,45.71,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
58b6de7b-65d0-4091-831b-de026b500899,16160,Fred Meyer - Spokane #657,Starbucks,72722-57699,509-532-4000,LS,400 South Thor St.,,,Spokane,WA,US,992025075,-117.36,47.65,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
1004d545-edfa-4f86-b9f8-de050d313893,52073,2nd & Main - Portland,Starbucks,14998-154085,503 2957765,CO,100 SW Main St.,125,,Portland,OR,US,972043218,-122.68,45.52,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
3782e37e-0435-4198-b327-de20c4b44919,20037,Secure Access Sodo 8,Starbucks,15253-157464,206-749-5925,CO,2401 Utah Ave S,8th floor,,Seattle,WA,US,981341436,-122.34,47.58,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,10/10/2014 12:00:00 AM,2/3/2017 12:00:00 AM
790f4965-6d89-4718-a201-de3805e2496b,15122,Target Kent T-681,Starbucks,76168-89002,253-850-9710,LS,26301 104th Ave SE,,,Kent,WA,US,980307649,-122.20,47.37,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
777cbfb4-fb86-42a2-99e7-de79f4cf3cdc,7422,Fred Meyer - Tacoma Pacific #385,Starbucks,79251-100437,253-475-6040,LS,7250 Pacific Avenue,,,Tacoma,WA,US,984087128,-122.44,47.19,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2b973f00-597a-4dbd-b7ca-def30aa48d7d,9416,Safeway-Yakima #502,Starbucks,74817-97831,509-965-3622,LS,5702 Summitview Ave,,,Yakima,WA,US,989083040,-120.58,46.60,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2bb87287-4770-477e-99ed-def399ce2d63,9909,Merlot Dr & Wine Country Rd - Pross,Starbucks,10848-101753,509-786-2085,CO,10 Merlot Drive,A,,Prosser,WA,US,993509532,-119.79,46.22,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2335e1fb-8dc3-4131-a0e8-df3941eabc55,18537,7750 NE Bothell Way,Starbucks,3282-6628,(425) 415-6124,CO,7750 NE Bothell Way,,,Kenmore,WA,US,980283523,-122.24,47.76,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
01838434-9480-4331-bbce-df669467b4dc,8743,15th & Broadway,Starbucks,409-179,(503) 249-0017,CO,1510 NE Broadway,,,Portland,OR,US,972321407,-122.65,45.53,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
7f0b1882-df6e-477f-a62d-dfc89bdc0545,13048,Columbia City,Starbucks,3277-2462,206-721-8871,CO,4824 Rainier Ave South,,,Seattle,WA,US,981181718,-122.29,47.56,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
58bffe3f-2cd3-4e9d-909a-dffddff97e18,13763,Albertsons-Lynnwood #485,Starbucks,73619-81048,425-670-9803,LS,19500 Highway 99,,,Lynnwood,WA,US,980365241,-122.32,47.82,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d80348e8-aec5-4d86-87e8-e097eb29902b,9580,Safeway-Richland #333,Starbucks,74769-97828,509-946-9605,LS,1803 George Washington Way,,,Richland,WA,US,993542305,-119.28,46.30,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
9c3e3945-f06d-4614-a660-e0c19376ed66,10522,Safeway #1159 - Newport,Starbucks,79672-108396,509-447-1217,LS,121 W. WALNUT,,,NEWPORT,WA,US,991569030,-117.04,48.18,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
6cc8ede3-f541-4cb7-9c7a-e1275e637a99,12183,Phinney Ridge,Starbucks,3211-793,(206) 781-4153,CO,316 N. 67th Street,,,Seattle,WA,US,981035210,-122.35,47.68,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
3f02ab91-49b4-4fba-b90a-e1593a371b04,12775,Fred Meyer - Orchards #236,Starbucks,72791-57759,360-896-3508,LS,7411 NE 117th Ave,,,Vancouver,WA,US,986624706,-122.55,45.68,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
c251ae05-1e17-465a-9d7f-e170d28d225d,1014892,26th & Yeon,Starbucks,9666-241713,,CO,3330 NW Yeon Ave,210,,Portland,OR,US,97210,-122.71,45.55,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,5/12/2016 12:00:00 AM,2/3/2017 12:00:00 AM
c1b54651-7fb1-41c5-8656-e17716886f61,7066,Target Keizer T-2110,Starbucks,76560-96841,503-856-0610,LS,6450 NE Keizer Station Blvd,,,Keizer,OR,US,973031695,-122.99,45.01,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
a73115ec-0ab1-4081-8e80-e1ee34e19b09,11520,Fred Meyer-Battleground,Starbucks,72174-22481,360-666-5104,LS,401 SW 12th Street,,,Battle Ground,WA,US,986042876,-122.55,45.78,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
f063eb43-cdbb-4e71-b5dc-e2851e2b5365,1005708,Fred Meyer-East Wenatchee #654,Starbucks,19150-93503,509-881-2800,LS,11 Grant Rd.,,,East Wenatchee,WA,US,988025328,-120.29,47.41,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
fe1fa980-1f1b-4516-b4fb-e28c6f155681,1009524,Target Spokane T-636,Starbucks,23883-233390,509-466-3006,LS,9770 N Newport Hwy,,,Spokane,WA,US,99218,-117.40,47.75,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,11/25/2014 12:00:00 AM,2/3/2017 12:00:00 AM
a5a44dea-6955-4fe5-8f9c-e3a0896bca7a,12438,132 E Holly-Bellingham,Starbucks,9679-97693,360-738-7539,CO,132 E. Holly St,,,Bellingham,WA,US,982254719,-122.48,48.75,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
340bd764-d167-4c62-ad49-e3b3726e26ba,15085,Boones Ferry & Wilsonville,Starbucks,2916-82363,503-582-9741,CO,30299 SW Boones Ferry Rd,102,,Wilsonville,OR,US,970707844,-122.77,45.30,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
8413279c-5d52-4af7-9dd9-e3c981738a40,9071,Bear Creek,Starbucks,307-72,425-883-8535,CO,17196 NE Redmond Wy,,,Redmond,WA,US,980524405,-122.11,47.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
4b153049-9d78-4ea4-b68f-e426eddb9c5a,15236,Southcenter (B&N),Starbucks,388-215,(206) 575-6617,CO,300 Andover Park W,,,Tukwila,WA,US,981883338,-122.25,47.46,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
081c5266-ebb3-4f13-833b-e4ce25971ddb,15097,Crossroads South,Starbucks,390-2160,425-643-6471,CO,15600 NE 8th Street,Suite E-3,,Bellevue,WA,US,980083951,-122.13,47.62,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
7808ed74-36e2-4a6f-9760-e50a0cfd90ac,10800,Auburn Way & 15th- Auburn,Starbucks,13506-94475,253-333-5030,CO,1420 Harvey Rd. NE,,,Auburn,WA,US,980023308,-122.22,47.32,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
58ab44d3-13a0-4980-8e6b-e519b7bf2de6,18427,13th & Tacoma,Starbucks,465-1682,(503) 234-6020,CO,1305 SE Tacoma Street,,13th & Tacoma (Sellwood),Portland,OR,US,972026639,-122.65,45.46,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
23a0a660-d1a8-476b-9826-e5bf12ea6a5d,7271,Fred Meyer-Burlington #24,Starbucks,79295-96480,360-757-9100,LS,920 S Burlington Blvd,,,Burlington,WA,US,982333310,-122.33,48.47,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2fac9c56-7a5f-4cc7-859c-e5fcbfa430e5,9032,Timberhill,Starbucks,458-1344,(541) 758-4069,CO,2305 NW Kings Blvd,,Timberhill Shopping Center,Corvallis,OR,US,973303924,-123.28,44.59,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d133839f-e012-471d-81e7-e61df4d99363,14092,9th & Garfield - Corvallis,Starbucks,3415-86784,541/738-1172,CO,1705 NW 9th Street,Suite B,,Corvallis,OR,US,973302100,-123.26,44.58,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
0ed3aeb9-0e5a-4041-8e1c-e632f6bbb590,8662,I5 & Cook,Starbucks,14440-116664,360-757-7424,CO,9660 Old Hwy 99 North Road,C,,Burlington,WA,US,982336826,-122.34,48.51,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
b74cf7b0-8cf6-4200-8baa-e66ccab04b27,1012920,Fred Meyer Yakima #486,Starbucks,26641-237468,509-576-6800,LS,1206 N 40th,,,Yakima,WA,US,98909,-120.56,46.62,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,9/9/2015 12:00:00 AM,2/3/2017 12:00:00 AM
d56f2e3b-2445-406a-97ab-e6749a8f83c6,17271,N Albany & Hickory- Albany,Starbucks,13326-105968,541-928-6399,CO,633 Hickory St NW,,,Albany,OR,US,973211760,-123.11,44.65,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
ec3c5029-9621-4165-8c05-e682984b4795,12030,Safeway-Keizer #1516,Starbucks,74459-95598,503-390-8810,LS,4990 River Rd N,,,Keizer,OR,US,973034540,-123.02,45.00,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
0c4a721a-ae6e-4bd7-af38-e6fe0fca9be5,7597,"Great Wolf Lodge Grand Mound, WA",Starbucks,70014-123567,360-407-0021,LS,20500 Old Hwy 99 SW,,,Centralia,WA,US,985319708,-123.01,46.79,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
da39587d-8b0f-43fe-92f8-e72930e45162,1006875,Lithia Commons,Starbucks,22645-207205,541-608-4538,LS,"150 N Bartlett St, Ste 108",,,Medford,OR,US,97501,-122.87,42.33,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,6/1/2014 12:00:00 AM,2/3/2017 12:00:00 AM
7885644e-73e8-430a-9333-e734cf43a74f,8684,28 E. Main,Starbucks,3287-7727,(509) 525-4893,CO,28 E. Main,,,Walla Walla,WA,US,993621922,-118.34,46.07,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
678a7b9d-e01d-417d-afdf-e742b6b9218d,15227,Cordata Village,Starbucks,354-241,(360) 650-0883,CO,4285 Guide Meridian,,,Bellingham,WA,US,98226,-122.49,48.80,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
01107329-5abc-4bc4-a78f-e7afcb08218e,114075,City University,Starbucks,19052-193204,206-728-6581,LS,521 Wall St,,,Seattle,WA,US,98121,-122.35,47.62,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2968a920-20bb-4423-8f70-e88130a3ea92,8257,Safeway - Vancouver #1611,Starbucks,74785-99753,360-992-5680,LS,6711 NE 63rd St,,,Vancouver,WA,US,986611997,-122.60,45.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
8f09b36a-f90e-4880-b569-e8adcf6af214,69315,E. Marginal Way & Norfolk,Starbucks,15560-161604,206-762-3249,CO,10100 East Marginal Way South,,,Tukwila,WA,US,98168,-122.29,47.51,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
e5de79d4-a46c-43b1-9183-e8af6ad97f26,17974,Portland State,Starbucks,14040-108059,(503) 227-2067,CO,"603 SW Jackson, Suite 116",,,Portland,OR,US,972014922,-122.68,45.51,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
f05b8869-915e-497d-bf9c-e8d9c488f99c,12727,25th & Main - Vancouver,Starbucks,2902-91522,360/750-1730,CO,2420 Main St.,,,Vancouver,WA,US,986602663,-122.67,45.64,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2071ba71-be89-46f9-8550-e8f46b816e1d,7750,Safeway-Grandview #1593,Starbucks,79753-126044,509-882-1325,LS,610 E Wine Country Rd,,,Grandview,WA,US,989301062,-119.89,46.26,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d416f573-18d6-4975-b240-e9b832995588,13057,Lakeland Town Center,Starbucks,3384-56499,2537352855,CO,1408 Lake Tapps Parkway East,E-101,Lakeland Town Center,Auburn,WA,US,980928158,-122.21,47.24,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
20256671-7bcf-48cc-9613-e9de12e10ff2,1012039,Safeway - Tacoma #1594,Starbucks,79670-104111,253-471-3477,LS,707 S 56th St,,,Tacoma,WA,US,984085617,-122.44,47.21,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,6/9/2015 12:00:00 AM,2/3/2017 12:00:00 AM
344011ae-00b8-404e-bd26-ea6fd9ac7a8d,16097,59 Columbia Pt Drive,Starbucks,8936-94998,509-946-9073,CO,59 Columbia Point Drive,,,Richland,WA,US,993524375,-119.27,46.26,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
cdc4599a-21dc-4925-b827-ea79c2cdace2,18750,QFC - Seattle/Ballard #891,Starbucks,5119-100714,206-297-2150,LS,2237 NW 58th ST,,,Seattle,WA,US,981073136,-122.39,47.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
823b1123-63bc-4eb5-807c-ea802efed4a4,16604,Safeway-Olympia #1952,Starbucks,74328-82309,360-456-7132,LS,4230 Martin Way E,,,Olympia,WA,US,985165354,-122.83,47.05,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
b44f61d4-cfee-4eb3-971c-eacf9a9d563a,19042,Safeway - Sweet Home #1710,Starbucks,12448-104101,541-367-0670,LS,1540 Main St,,,Sweet Home,OR,US,973861614,-122.73,44.40,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
119b65e8-0b2b-44a7-babb-eaf74d1e0903,15130,Safeway-Roseburg #1666,Starbucks,74311-77301,541-957-2540,LS,1539 NE Stephens,,,Roseburg,OR,US,974701563,-123.35,43.23,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
e4c2df3b-3759-4bf1-8519-eb0fffc09375,17143,Ellingson Rd- Auburn,Starbucks,10529-100812,253-833-8516,CO,4025 A Street SE,"Bldg A, Suite 101",,Auburn,WA,US,980028608,-122.23,47.27,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
3acd441b-164c-48da-b2b2-eb4f070c4b8c,14184,1700 Seventh Ave,Starbucks,3379-70784,206-382-0636,CO,1700 Seventh Ave,,Nordstrom Building,Seattle,WA,US,981011397,-122.34,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2914ff44-12c2-4c67-8e4e-eb546e9841c6,10023,Safeway - Milton #3545,Starbucks,79548-106432,253-927-2332,LS,900 E MERIDIAN SUITE 12,,,Milton,WA,US,983547002,-122.30,47.25,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
da4f89b2-8d58-4b99-8684-eb7a98d573ad,15022,Redmond Retail,Starbucks,3353-26467,425-882-2881,CO,7625 - 170th Ave NE,101,Redmond Center,Redmond,WA,US,980520910,-122.11,47.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
5f1e03a9-1449-4d6f-85f1-ebb52ffee259,7085,Vancouver Park Place- Vancouver,Starbucks,10623-101579,360-253-7123,CO,8101 NE Parkway Drive,F,,Vancouver,WA,US,98662,-122.59,45.65,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
ce20f099-ad97-46cd-992f-ec3302a34c13,16141,Fred Meyer-Tigard #375,Starbucks,72232-35301,503-293-7053,LS,11565 SW Pacific Hwy,,,Tigard,OR,US,972238671,-122.75,45.44,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
225e202e-03a6-4817-ab6c-ec474abf0fab,1009603,Aramark @ Pacific University,Starbucks,23945-229009,,LS,2043 College Wy,,,forest grove,OR,US,97116,-123.11,45.52,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,10/3/2014 12:00:00 AM,2/3/2017 12:00:00 AM
